ID_Transacao,Data_Venda,ID_Cliente,Nome_Produto,Categoria_Produto,Valor_Unitario,Quantidade,Localidade_Venda,Metodo_Pagamento,Status_Pedido
TX_14307,2025-06-13 07:33:00,CLI_957,Desenvolvimento Pessoal,Livros,2436.13,3,Curitiba/PR/Brasil,Cartão de Crédito,Concluído
TX_14308,2025-06-20 05:29:00,CLI_729,História,Livros,,1,Rio de Janeiro/RJ/Brasil,Pix,Concluído
TX_14309,2025-05-19 02:01:00,CLI_623,Biografia,Livros,1249.27,1,São Paulo/SP/Brasil,Pix,Concluído
TX_14310,2025-02-09 02:21:00,CLI_639,Tênis,Vestuário,2101.88,5,Curitiba/PR/Brasil,Pix,Concluído
TX_14311,2025-04-02 22:12:00,CLI_491,Biografia,Livros,3158.24,5,Salvador/BA/Brasil,Cartão de Crédito,Concluído
TX_14312,2025-12-31 20:55:00,CLI_167,Fone de Ouvido,Eletrônicos,1691.16,4,São Paulo/SP/Brasil,Cartão de Crédito,Concluído
TX_14313,2025-09-16 12:45:00,CLI_398,Calça Jeans,Vestuário,995.58,5,São Paulo/SP/Brasil,Boleto Bancário,Concluído
TX_14314,2025-01-28 22:41:00,CLI_285,Jaqueta,Vestuário,2374.29,5,Curitiba/PR/Brasil,Cartão de Crédito,Concluído
TX_14315,2025-10-04 01:38:00,CLI_848,Jaqueta,Vestuário,566.84,1,Salvador/BA/Brasil,Cartão de Crédito,Em Processamento
TX_14316,2026-01-07 14:06:00,CLI_610,Jaqueta,Vestuário,3289.31,4,Curitiba/PR/Brasil,Pix,Concluído
TX_14317,2025-07-13 10:37:00,CLI_465,Desenvolvimento Pessoal,Livros,1229.85,3,Curitiba/PR/Brasil,Boleto Bancário,Concluído
TX_14318,2025-02-26 20:56:00,CLI_438,Tênis,Vestuário,2823.64,3,Salvador/BA/Brasil,Cartão de Crédito,Concluído
TX_14319,2025-03-13 13:01:00,CLI_739,Smartphone,Eletrônicos,727.05,3,São Paulo/SP/Brasil,Pix,Concluído
TX_14320,2025-11-13 04:37:00,CLI_296,Camiseta,Vestuário,2423.65,2,Salvador/BA/Brasil,Boleto Bancário,Concluído
TX_14321,2025-06-09 22:21:00,CLI_632,Tênis,Vestuário,1112.43,1,São Paulo/SP/Brasil,Pix,Concluído
TX_14322,2025-01-09 14:45:00,CLI_241,Jaqueta,Vestuário,2803.98,4,Bom Despacho/MG/Brasil,Cartão de Crédito,Cancelado
TX_14323,2025-06-13 21:34:00,CLI_226,Desenvolvimento Pessoal,Livros,2616.03,3,São Paulo/SP/Brasil,Pix,Em Processamento
TX_14324,2025-02-24 14:20:00,CLI_392,História,Livros,1975.27,2,Rio de Janeiro/RJ/Brasil,Boleto Bancário,Concluído
TX_14325,2025-08-21 08:30:00,CLI_155,Jaqueta,Vestuário,622.31,3,Salvador/BA/Brasil,Cartão de Crédito,Cancelado
TX_14326,2025-06-26 05:43:00,CLI_782,Cadeira Escritório,Casa,132.02,2,Rio de Janeiro/RJ/Brasil,Boleto Bancário,Concluído
TX_14327,2026-01-29 03:48:00,CLI_264,Jaqueta,Vestuário,1319.22,2,Curitiba/PR/Brasil,Boleto Bancário,Concluído
TX_14328,2025-07-03 02:49:00,CLI_493,Fone de Ouvido,Eletrônicos,2380.26,3,Salvador/BA/Brasil,Boleto Bancário,Em Processamento
TX_14329,2025-07-21 22:25:00,CLI_400,Fone de Ouvido,Eletrônicos,3494.55,4,Bom Despacho/MG/Brasil,Pix,Concluído
TX_14330,2025-01-04 01:01:00,CLI_364,Calça Jeans,Vestuário,267.84,3,Salvador/BA/Brasil,Cartão de Crédito,Concluído
TX_14331,2025-10-03 12:28:00,CLI_438,Jaqueta,Vestuário,905.93,1,Curitiba/PR/Brasil,Cartão de Crédito,Em Processamento
TX_14332,2025-12-18 11:49:00,CLI_882,História,Livros,172.01,3,Salvador/BA/Brasil,Pix,Cancelado
TX_14333,2025-09-08 04:53:00,CLI_876,Notebook,Eletrônicos,2251.25,3,Curitiba/PR/Brasil,Cartão de Crédito,Concluído
TX_14334,2025-12-08 02:37:00,CLI_572,Smartphone,Eletrônicos,1700.2,1,Bom Despacho/MG/Brasil,Boleto Bancário,Cancelado
TX_14335,2025-01-22 22:58:00,CLI_354,Tênis,Vestuário,383.87,1,Curitiba/PR/Brasil,Cartão de Crédito,Concluído
TX_14336,2025-11-13 04:21:00,CLI_921,Smartwatch,Eletrônicos,2403.03,1,Salvador/BA/Brasil,Pix,Concluído
TX_14337,2025-04-01 16:39:00,CLI_453,Cadeira Escritório,Casa,1020.71,2,Bom Despacho/MG/Brasil,Boleto Bancário,Em Processamento
TX_14338,2026-01-22 13:38:00,CLI_601,Calça Jeans,Vestuário,2410.12,5,Salvador/BA/Brasil,Pix,Concluído
TX_14339,2025-07-20 17:47:00,CLI_620,Luminária,Casa,259.77,3,Curitiba/PR/Brasil,Boleto Bancário,Cancelado
TX_14340,2025-08-01 23:07:00,CLI_526,Fone de Ouvido,Eletrônicos,297.11,4,Bom Despacho/MG/Brasil,Pix,Em Processamento
TX_14341,2025-05-03 14:21:00,CLI_864,Luminária,Casa,847.86,3,Salvador/BA/Brasil,Pix,Concluído
TX_14342,2025-03-03 23:44:00,CLI_523,Cafeteira,Casa,421.24,1,Bom Despacho/MG/Brasil,Cartão de Crédito,Concluído
TX_14343,2025-04-06 04:29:00,CLI_367,Cadeira Escritório,Casa,3173.45,1,Rio de Janeiro/RJ/Brasil,Boleto Bancário,Concluído
TX_14344,2025-07-26 02:17:00,CLI_707,Cadeira Escritório,Casa,463.38,2,Salvador/BA/Brasil,Boleto Bancário,Cancelado
TX_14345,2026-01-25 23:53:00,CLI_998,Desenvolvimento Pessoal,Livros,1366.6,4,Salvador/BA/Brasil,Boleto Bancário,Concluído
TX_14346,2025-02-13 19:30:00,CLI_535,História,Livros,3255.05,1,Rio de Janeiro/RJ/Brasil,Pix,Concluído
TX_14347,2025-12-29 06:59:00,CLI_498,Ficção Científica,Livros,2003.9,2,Bom Despacho/MG/Brasil,Cartão de Crédito,Concluído
TX_14348,2025-03-10 08:01:00,CLI_104,Smartwatch,Eletrônicos,3295.4,2,Bom Despacho/MG/Brasil,Pix,Concluído
TX_14349,2025-09-07 13:19:00,CLI_308,Ficção Científica,Livros,3406.0,5,São Paulo/SP/Brasil,Cartão de Crédito,Em Processamento
TX_14350,2025-12-16 22:14:00,CLI_117,Biografia,Livros,2931.44,3,Curitiba/PR/Brasil,Boleto Bancário,Concluído
TX_14351,2025-08-04 05:07:00,CLI_277,Jaqueta,Vestuário,686.38,4,São Paulo/SP/Brasil,Cartão de Crédito,Concluído
TX_14352,2025-11-25 12:02:00,CLI_602,História,Livros,1599.89,4,Rio de Janeiro/RJ/Brasil,Boleto Bancário,Concluído
TX_14353,2025-01-01 10:10:00,CLI_108,Tênis,Vestuário,2935.76,1,São Paulo/SP/Brasil,Cartão de Crédito,Concluído
TX_14354,2025-04-22 04:21:00,CLI_415,Biografia,Livros,2687.96,2,São Paulo/SP/Brasil,Boleto Bancário,Cancelado
TX_14355,2026-01-19 11:05:00,CLI_230,Cadeira Escritório,Casa,2397.03,2,Rio de Janeiro/RJ/Brasil,Pix,Cancelado
TX_14356,2025-09-21 23:34:00,CLI_870,Smartphone,Eletrônicos,542.1,2,Salvador/BA/Brasil,Boleto Bancário,Concluído
TX_14357,2025-12-08 14:05:00,CLI_242,Desenvolvimento Pessoal,Livros,2319.69,5,Salvador/BA/Brasil,Pix,Concluído
TX_14358,2025-12-02 05:35:00,CLI_614,Smartphone,Eletrônicos,2670.95,4,São Paulo/SP/Brasil,Pix,Em Processamento
TX_14359,2025-08-06 13:08:00,CLI_502,Notebook,Eletrônicos,811.45,5,Curitiba/PR/Brasil,Pix,Cancelado
TX_14360,2025-03-23 14:08:00,CLI_969,Camiseta,Vestuário,1152.4,5,Rio de Janeiro/RJ/Brasil,Pix,Concluído
TX_14361,2025-12-17 16:46:00,CLI_725,Notebook,Eletrônicos,186.63,2,Rio de Janeiro/RJ/Brasil,Boleto Bancário,Em Processamento
TX_14362,2025-09-09 12:19:00,CLI_323,Luminária,Casa,1217.45,2,Rio de Janeiro/RJ/Brasil,Boleto Bancário,Concluído
TX_14363,2026-01-14 11:42:00,CLI_229,Calça Jeans,Vestuário,2961.3,4,Bom Despacho/MG/Brasil,Boleto Bancário,Concluído
TX_14364,2025-10-26 21:33:00,CLI_450,História,Livros,180.32,2,São Paulo/SP/Brasil,Cartão de Crédito,Concluído
TX_14365,2025-02-01 15:34:00,CLI_908,História,Livros,248.7,4,Salvador/BA/Brasil,Pix,Concluído
TX_14366,2025-11-06 02:27:00,CLI_612,Cafeteira,Casa,1254.06,5,Salvador/BA/Brasil,Boleto Bancário,Concluído
TX_14367,2025-06-17 04:07:00,CLI_383,Camiseta,Vestuário,2061.05,4,São Paulo/SP/Brasil,Pix,Cancelado
TX_14368,2025-07-24 02:53:00,CLI_518,Luminária,Casa,3002.06,4,Rio de Janeiro/RJ/Brasil,Pix,Concluído
TX_14369,2025-12-27 13:12:00,CLI_211,Calça Jeans,Vestuário,2941.29,3,Rio de Janeiro/RJ/Brasil,Boleto Bancário,Concluído
TX_14370,2025-06-06 19:10:00,CLI_976,Notebook,Eletrônicos,933.44,3,Salvador/BA/Brasil,Cartão de Crédito,Concluído
TX_14371,2025-07-29 13:29:00,CLI_178,Cadeira Escritório,Casa,2530.58,2,Curitiba/PR/Brasil,Boleto Bancário,Em Processamento
TX_14372,2025-01-09 01:09:00,CLI_824,Desenvolvimento Pessoal,Livros,3133.35,1,Bom Despacho/MG/Brasil,Boleto Bancário,Concluído
TX_14373,2025-09-21 06:24:00,CLI_245,Cadeira Escritório,Casa,3312.12,5,Curitiba/PR/Brasil,Boleto Bancário,Concluído
TX_14374,2025-03-01 19:46:00,CLI_898,Jaqueta,Vestuário,1007.45,2,São Paulo/SP/Brasil,Boleto Bancário,Cancelado
TX_14375,2025-02-24 19:10:00,CLI_893,Smartwatch,Eletrônicos,1155.22,2,Curitiba/PR/Brasil,Pix,Concluído
TX_14376,2025-03-11 00:01:00,CLI_784,Ficção Científica,Livros,502.39,2,Curitiba/PR/Brasil,Boleto Bancário,Concluído
TX_14377,2025-01-06 19:43:00,CLI_732,Smartphone,Eletrônicos,1502.83,4,Rio de Janeiro/RJ/Brasil,Pix,Concluído
TX_14378,2025-04-13 22:04:00,CLI_554,Biografia,Livros,794.06,3,São Paulo/SP/Brasil,Boleto Bancário,Concluído
TX_14379,2025-09-05 00:01:00,CLI_571,Desenvolvimento Pessoal,Livros,2247.49,5,Curitiba/PR/Brasil,Boleto Bancário,Concluído
TX_14380,2025-09-09 09:47:00,CLI_959,Cadeira Escritório,Casa,3019.02,2,Bom Despacho/MG/Brasil,Boleto Bancário,Cancelado
TX_14381,2025-06-12 08:53:00,CLI_500,História,Livros,2868.17,2,São Paulo/SP/Brasil,Boleto Bancário,Concluído
TX_14382,2026-01-07 20:22:00,CLI_105,Smartwatch,Eletrônicos,2072.35,3,Bom Despacho/MG/Brasil,Pix,Cancelado
TX_14383,2026-01-22 12:04:00,CLI_629,Biografia,Livros,3388.85,4,São Paulo/SP/Brasil,Boleto Bancário,Concluído
TX_14384,2025-04-19 03:13:00,CLI_239,Notebook,Eletrônicos,3387.13,2,Bom Despacho/MG/Brasil,Pix,Cancelado
TX_14385,2025-09-11 17:21:00,CLI_149,Tênis,Vestuário,2407.18,5,Bom Despacho/MG/Brasil,Pix,Em Processamento
TX_14386,2025-02-16 10:01:00,CLI_495,Fone de Ouvido,Eletrônicos,440.69,3,São Paulo/SP/Brasil,Boleto Bancário,Cancelado
TX_14387,2025-02-06 19:47:00,CLI_787,Smartphone,Eletrônicos,208.75,1,São Paulo/SP/Brasil,Pix,Concluído
TX_14388,2025-08-14 07:54:00,CLI_745,Cafeteira,Casa,1091.97,4,Curitiba/PR/Brasil,Pix,Concluído
TX_14389,2025-11-22 01:06:00,CLI_667,Biografia,Livros,2121.27,1,Salvador/BA/Brasil,Cartão de Crédito,Concluído
TX_14390,2025-02-04 17:52:00,CLI_324,Cadeira Escritório,Casa,514.93,2,Curitiba/PR/Brasil,Cartão de Crédito,Concluído
TX_14391,2025-11-23 08:38:00,CLI_770,Jogo de Cama,Casa,2778.43,2,Salvador/BA/Brasil,Pix,Concluído
TX_14392,2025-12-02 01:25:00,CLI_301,Smartphone,Eletrônicos,2648.6,5,Salvador/BA/Brasil,Pix,Concluído
TX_14393,2025-05-25 02:09:00,CLI_945,Jogo de Cama,Casa,647.32,5,Salvador/BA/Brasil,Pix,Em Processamento
TX_14394,2025-05-07 19:02:00,CLI_655,Notebook,Eletrônicos,2488.34,4,Rio de Janeiro/RJ/Brasil,Pix,Cancelado
TX_14395,2025-03-26 17:52:00,CLI_691,Ficção Científica,Livros,3283.65,1,Curitiba/PR/Brasil,Cartão de Crédito,
TX_14396,2025-11-10 16:03:00,CLI_663,Notebook,Eletrônicos,774.27,4,Salvador/BA/Brasil,Pix,Concluído
TX_14397,2025-02-21 17:25:00,CLI_301,Camiseta,Vestuário,1435.02,2,Salvador/BA/Brasil,Boleto Bancário,Em Processamento
TX_14398,2025-04-03 13:08:00,CLI_870,Jaqueta,Vestuário,1345.85,5,São Paulo/SP/Brasil,Cartão de Crédito,Concluído
TX_14399,2025-06-08 19:05:00,CLI_181,Ficção Científica,Livros,1935.0,1,Bom Despacho/MG/Brasil,Cartão de Crédito,Concluído
TX_14400,2025-09-18 14:09:00,CLI_157,Smartphone,Eletrônicos,1203.8,4,Curitiba/PR/Brasil,Pix,Cancelado
TX_14401,2025-03-11 22:41:00,CLI_672,Ficção Científica,Livros,1941.06,2,Salvador/BA/Brasil,Cartão de Crédito,Concluído
TX_14402,2025-08-16 10:54:00,CLI_923,Notebook,Eletrônicos,1540.92,1,Salvador/BA/Brasil,Pix,Em Processamento
TX_14403,2025-04-18 14:15:00,CLI_113,Calça Jeans,Vestuário,1332.58,4,São Paulo/SP/Brasil,Boleto Bancário,Cancelado
TX_14404,2026-01-24 20:22:00,CLI_583,Notebook,Eletrônicos,2323.43,2,Bom Despacho/MG/Brasil,Pix,Concluído
TX_14405,2025-04-07 13:49:00,CLI_388,Cadeira Escritório,Casa,2023.01,4,São Paulo/SP/Brasil,Pix,Concluído
TX_14406,2025-06-11 07:48:00,CLI_563,Luminária,Casa,1257.05,2,Bom Despacho/MG/Brasil,Pix,Cancelado
TX_14407,2025-09-30 04:59:00,CLI_976,Cafeteira,Casa,1141.14,4,Salvador/BA/Brasil,Boleto Bancário,Em Processamento
TX_14408,2025-07-07 03:33:00,CLI_880,Smartphone,Eletrônicos,3240.34,1,Salvador/BA/Brasil,Pix,Cancelado
TX_14409,2025-10-06 11:45:00,CLI_176,Biografia,Livros,1129.39,4,Rio de Janeiro/RJ/Brasil,Pix,Cancelado
TX_14410,2025-01-31 22:33:00,CLI_523,Ficção Científica,Livros,2631.91,5,Bom Despacho/MG/Brasil,Cartão de Crédito,Em Processamento
TX_14411,2025-10-26 07:37:00,CLI_365,Calça Jeans,Vestuário,1527.2,1,São Paulo/SP/Brasil,Cartão de Crédito,Cancelado
TX_14412,2025-05-08 21:21:00,CLI_406,Cadeira Escritório,Casa,2616.74,3,São Paulo/SP/Brasil,Pix,Concluído
TX_14413,2025-10-23 05:08:00,CLI_350,Calça Jeans,Vestuário,1062.78,3,Salvador/BA/Brasil,Cartão de Crédito,Concluído
TX_14414,2025-06-23 02:37:00,CLI_424,Cadeira Escritório,Casa,3024.56,3,São Paulo/SP/Brasil,Boleto Bancário,Cancelado
TX_14415,2025-10-02 18:33:00,CLI_107,Jaqueta,Vestuário,2886.25,2,Rio de Janeiro/RJ/Brasil,Cartão de Crédito,Concluído
TX_14416,2025-07-13 03:45:00,CLI_781,Jaqueta,Vestuário,1845.79,4,São Paulo/SP/Brasil,Cartão de Crédito,Em Processamento
TX_14417,2025-09-04 14:15:00,CLI_840,História,Livros,2821.93,2,Bom Despacho/MG/Brasil,Boleto Bancário,Cancelado
TX_14418,2025-06-26 22:14:00,CLI_385,Notebook,Eletrônicos,1651.5,4,Salvador/BA/Brasil,Boleto Bancário,Concluído
TX_14419,2025-04-07 04:11:00,CLI_915,Ficção Científica,Livros,2143.32,2,Salvador/BA/Brasil,Boleto Bancário,Em Processamento
TX_14420,2025-12-26 07:36:00,CLI_242,Luminária,Casa,1793.84,1,Rio de Janeiro/RJ/Brasil,Pix,Concluído
TX_14421,2025-05-09 03:14:00,CLI_613,Jogo de Cama,Casa,1271.45,3,Salvador/BA/Brasil,Pix,Concluído
TX_14422,2025-10-03 18:05:00,CLI_344,Notebook,Eletrônicos,313.1,1,Bom Despacho/MG/Brasil,Cartão de Crédito,Concluído
TX_14423,2025-01-15 06:55:00,CLI_262,Cadeira Escritório,Casa,1775.23,4,Rio de Janeiro/RJ/Brasil,Pix,Concluído
TX_14424,2025-01-05 10:31:00,CLI_557,Cafeteira,Casa,2034.81,5,Salvador/BA/Brasil,Pix,Concluído
TX_14425,2025-09-15 19:56:00,CLI_830,Ficção Científica,Livros,1536.85,2,Curitiba/PR/Brasil,Cartão de Crédito,Concluído
TX_14426,2025-09-26 14:15:00,CLI_276,Tênis,Vestuário,2978.76,4,São Paulo/SP/Brasil,Boleto Bancário,Concluído
TX_14427,2025-06-02 14:57:00,CLI_495,Desenvolvimento Pessoal,Livros,191.13,5,Rio de Janeiro/RJ/Brasil,Boleto Bancário,Concluído
TX_14428,2025-03-29 12:20:00,CLI_657,Camiseta,Vestuário,1546.18,5,Salvador/BA/Brasil,Boleto Bancário,Concluído
TX_14429,2025-07-21 07:08:00,CLI_179,História,Livros,1397.24,2,Rio de Janeiro/RJ/Brasil,Cartão de Crédito,Em Processamento
TX_14430,2025-02-22 16:00:00,CLI_261,Cadeira Escritório,Casa,2608.61,2,São Paulo/SP/Brasil,Boleto Bancário,Concluído
TX_14431,2025-06-09 20:46:00,CLI_150,Calça Jeans,Vestuário,1811.75,3,Curitiba/PR/Brasil,Boleto Bancário,Cancelado
TX_14432,2025-08-10 08:10:00,CLI_360,Luminária,Casa,2988.52,2,São Paulo/SP/Brasil,Boleto Bancário,Concluído
TX_14433,2026-01-01 23:32:00,CLI_200,Camiseta,Vestuário,1367.84,2,São Paulo/SP/Brasil,Pix,Cancelado
TX_14434,2025-05-21 12:23:00,CLI_957,Calça Jeans,Vestuário,1123.77,1,Salvador/BA/Brasil,Pix,Concluído
TX_14435,2025-07-13 05:11:00,CLI_266,Cadeira Escritório,Casa,3134.3,3,Salvador/BA/Brasil,Cartão de Crédito,Concluído
TX_14436,2025-08-07 02:43:00,CLI_137,Fone de Ouvido,Eletrônicos,1348.53,4,Salvador/BA/Brasil,Boleto Bancário,Concluído
TX_14437,2025-01-04 10:06:00,CLI_528,Notebook,Eletrônicos,2075.12,1,Curitiba/PR/Brasil,Pix,Concluído
TX_14438,2025-11-21 21:18:00,CLI_208,Jogo de Cama,Casa,3182.91,4,Salvador/BA/Brasil,Cartão de Crédito,Concluído
TX_14439,2025-08-02 13:16:00,CLI_741,Luminária,Casa,1728.25,5,São Paulo/SP/Brasil,Pix,Concluído
TX_14440,2025-02-08 14:41:00,CLI_457,Biografia,Livros,210.08,2,Rio de Janeiro/RJ/Brasil,Boleto Bancário,Concluído
TX_14441,2025-10-20 06:39:00,CLI_454,Calça Jeans,Vestuário,942.28,3,Salvador/BA/Brasil,Cartão de Crédito,Cancelado
TX_14442,2025-12-18 15:50:00,CLI_874,Smartphone,Eletrônicos,612.8,5,São Paulo/SP/Brasil,Pix,Concluído
TX_14443,2025-06-27 21:48:00,CLI_867,Calça Jeans,Vestuário,121.05,4,São Paulo/SP/Brasil,Pix,Cancelado
TX_14444,2025-06-23 07:59:00,CLI_327,Fone de Ouvido,Eletrônicos,2304.85,1,Salvador/BA/Brasil,Pix,Concluído
TX_14445,2026-01-25 10:48:00,CLI_465,Cadeira Escritório,Casa,905.3,1,Salvador/BA/Brasil,Cartão de Crédito,Em Processamento
TX_14446,2025-04-02 05:20:00,CLI_105,Tênis,Vestuário,2875.1,2,Salvador/BA/Brasil,Boleto Bancário,Em Processamento
TX_14447,2025-01-25 17:22:00,CLI_700,Fone de Ouvido,Eletrônicos,3010.45,3,Rio de Janeiro/RJ/Brasil,Cartão de Crédito,Concluído
TX_14448,2025-01-02 04:06:00,CLI_934,História,Livros,565.36,5,Salvador/BA/Brasil,Pix,Concluído
TX_14449,2026-01-24 01:56:00,CLI_588,Luminária,Casa,2582.29,2,Bom Despacho/MG/Brasil,Pix,Em Processamento
TX_14450,2025-06-01 08:08:00,CLI_155,Notebook,Eletrônicos,876.02,2,Salvador/BA/Brasil,Pix,Concluído
TX_14451,2025-11-04 13:33:00,CLI_933,Jaqueta,Vestuário,544.58,2,Bom Despacho/MG/Brasil,Boleto Bancário,Concluído
TX_14452,2026-01-24 23:10:00,CLI_959,Cafeteira,Casa,823.41,4,São Paulo/SP/Brasil,Pix,Concluído
TX_14453,2026-01-10 19:11:00,CLI_875,Tênis,Vestuário,1256.92,5,Rio de Janeiro/RJ/Brasil,Cartão de Crédito,Concluído
TX_14454,2025-07-30 21:51:00,CLI_360,Camiseta,Vestuário,2876.64,3,Salvador/BA/Brasil,Boleto Bancário,Cancelado
TX_14455,2025-11-29 01:35:00,CLI_627,Calça Jeans,Vestuário,1127.84,1,Salvador/BA/Brasil,Pix,Concluído
TX_14456,2025-06-21 19:57:00,CLI_128,Cadeira Escritório,Casa,2929.39,1,São Paulo/SP/Brasil,Boleto Bancário,
TX_14457,2025-03-29 03:34:00,CLI_160,Jaqueta,Vestuário,2155.8,4,Curitiba/PR/Brasil,Pix,Concluído
TX_14458,2025-12-20 07:54:00,CLI_681,Cadeira Escritório,Casa,388.67,1,Salvador/BA/Brasil,Pix,Concluído
TX_14459,2025-01-16 06:50:00,CLI_827,Desenvolvimento Pessoal,Livros,907.86,4,São Paulo/SP/Brasil,Boleto Bancário,Em Processamento
TX_14460,2025-12-12 16:36:00,CLI_872,Cadeira Escritório,Casa,740.25,3,Bom Despacho/MG/Brasil,Pix,Em Processamento
TX_14461,2025-01-03 15:06:00,CLI_238,História,Livros,778.64,4,Curitiba/PR/Brasil,Boleto Bancário,Concluído
TX_14462,2025-02-23 05:03:00,CLI_106,Cadeira Escritório,Casa,1960.78,5,Bom Despacho/MG/Brasil,Cartão de Crédito,Concluído
TX_14463,2025-11-24 05:15:00,CLI_464,Biografia,Livros,2943.08,2,Salvador/BA/Brasil,Boleto Bancário,Em Processamento
TX_14464,2025-04-21 19:49:00,CLI_352,Luminária,Casa,2711.4,1,Bom Despacho/MG/Brasil,Pix,Concluído
TX_14465,2026-02-01 11:12:00,CLI_594,Jaqueta,Vestuário,3410.34,3,Salvador/BA/Brasil,Cartão de Crédito,Cancelado
TX_14466,2025-01-27 07:24:00,CLI_782,Desenvolvimento Pessoal,Livros,2595.87,4,Salvador/BA/Brasil,Cartão de Crédito,Cancelado
TX_14467,2025-06-11 05:06:00,CLI_367,Ficção Científica,Livros,2922.28,5,Curitiba/PR/Brasil,Cartão de Crédito,Concluído
TX_14468,2025-07-17 09:08:00,CLI_260,Jogo de Cama,Casa,2140.2,5,Curitiba/PR/Brasil,Cartão de Crédito,Em Processamento
TX_14469,2025-11-16 12:12:00,CLI_346,Camiseta,Vestuário,2103.96,2,Rio de Janeiro/RJ/Brasil,Boleto Bancário,Cancelado
TX_14470,2025-04-03 20:28:00,CLI_925,Fone de Ouvido,Eletrônicos,1962.61,4,Rio de Janeiro/RJ/Brasil,Cartão de Crédito,Concluído
TX_14471,2025-05-11 21:08:00,CLI_929,Smartphone,Eletrônicos,2114.4,3,São Paulo/SP/Brasil,Pix,Concluído
TX_14472,2025-12-11 22:19:00,CLI_560,Cadeira Escritório,Casa,2998.91,1,Rio de Janeiro/RJ/Brasil,Pix,Em Processamento
TX_14473,2025-10-01 02:18:00,CLI_717,Smartwatch,Eletrônicos,1095.46,4,Curitiba/PR/Brasil,Pix,Em Processamento
TX_14474,2025-11-09 13:08:00,CLI_196,História,Livros,2732.59,1,Rio de Janeiro/RJ/Brasil,Boleto Bancário,Concluído
TX_14475,2025-08-29 07:01:00,CLI_511,Luminária,Casa,1901.9,5,Bom Despacho/MG/Brasil,Cartão de Crédito,Concluído
TX_14476,2025-12-28 23:01:00,CLI_608,Fone de Ouvido,Eletrônicos,3382.82,3,São Paulo/SP/Brasil,Pix,Em Processamento
TX_14477,2025-08-31 05:30:00,CLI_924,Jogo de Cama,Casa,377.7,5,São Paulo/SP/Brasil,Boleto Bancário,Em Processamento
TX_14478,2025-12-13 14:29:00,CLI_690,História,Livros,2064.85,4,São Paulo/SP/Brasil,Pix,Em Processamento
TX_14479,2025-07-30 08:26:00,CLI_415,Biografia,Livros,2674.74,1,Rio de Janeiro/RJ/Brasil,Cartão de Crédito,Concluído
TX_14480,2026-01-01 14:19:00,CLI_560,Cadeira Escritório,Casa,3266.66,1,Salvador/BA/Brasil,Cartão de Crédito,Cancelado
TX_14481,2025-10-09 02:16:00,CLI_666,Cadeira Escritório,Casa,3391.26,5,Rio de Janeiro/RJ/Brasil,Cartão de Crédito,Concluído
TX_14482,2025-05-13 19:42:00,CLI_789,Desenvolvimento Pessoal,Livros,2045.01,5,Rio de Janeiro/RJ/Brasil,Pix,Concluído
TX_14483,2025-12-13 19:07:00,CLI_897,Luminária,Casa,1181.55,3,Bom Despacho/MG/Brasil,Cartão de Crédito,Cancelado
TX_14484,2025-04-20 15:33:00,CLI_526,Camiseta,Vestuário,723.16,5,Bom Despacho/MG/Brasil,Pix,Concluído
TX_14485,2025-09-10 04:12:00,CLI_545,História,Livros,2633.55,3,São Paulo/SP/Brasil,Pix,Em Processamento
TX_14486,2025-01-02 00:09:00,CLI_160,Fone de Ouvido,Eletrônicos,2616.02,3,Bom Despacho/MG/Brasil,Cartão de Crédito,Cancelado
TX_14487,2025-03-18 08:08:00,CLI_892,Cadeira Escritório,Casa,3017.16,1,São Paulo/SP/Brasil,Cartão de Crédito,Cancelado
TX_14488,2026-01-29 20:43:00,CLI_597,Luminária,Casa,568.79,4,Curitiba/PR/Brasil,Boleto Bancário,Concluído
TX_14489,2025-03-20 15:28:00,CLI_311,Tênis,Vestuário,2603.1,3,Bom Despacho/MG/Brasil,Boleto Bancário,Cancelado
TX_14490,2025-11-25 20:21:00,CLI_591,Tênis,Vestuário,2418.44,4,São Paulo/SP/Brasil,Pix,Concluído
TX_14491,2025-09-18 15:45:00,CLI_956,Cadeira Escritório,Casa,1967.62,2,Bom Despacho/MG/Brasil,Boleto Bancário,Cancelado
TX_14492,2025-04-07 20:02:00,CLI_862,Smartphone,Eletrônicos,2440.06,3,Bom Despacho/MG/Brasil,Boleto Bancário,Em Processamento
TX_14493,2025-08-24 04:06:00,CLI_671,Smartwatch,Eletrônicos,1143.49,4,Curitiba/PR/Brasil,Cartão de Crédito,Concluído
TX_14494,2025-12-25 00:41:00,CLI_363,Desenvolvimento Pessoal,Livros,228.52,2,Rio de Janeiro/RJ/Brasil,Pix,Cancelado
TX_14495,2025-03-03 06:51:00,CLI_201,Smartphone,Eletrônicos,1440.4,4,Bom Despacho/MG/Brasil,Pix,Cancelado
TX_14496,2026-02-02 00:01:00,CLI_548,Jogo de Cama,Casa,400.09,2,Curitiba/PR/Brasil,Pix,Em Processamento
TX_14497,2025-08-09 07:16:00,CLI_859,Ficção Científica,Livros,3351.84,1,Curitiba/PR/Brasil,Pix,Concluído
TX_14498,2025-10-19 20:44:00,CLI_124,Jaqueta,Vestuário,2411.13,2,Rio de Janeiro/RJ/Brasil,Boleto Bancário,Em Processamento
TX_14499,2025-08-25 13:34:00,CLI_238,Smartwatch,Eletrônicos,3266.24,2,Curitiba/PR/Brasil,Pix,Concluído
